cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
101094,36,27152,867,72895,48,0.0778,13,3,0,F,Divorciado,Fundamental,Sudeste,ES,Pequeno,Crédito Pessoal,Agência
101095,49,13195,485,25230,48,0.0864,1,2,1,F,Divorciado,Fundamental,Sul,RS,Pequeno,Crédito Pessoal,Digital
101096,60,22833,329,141647,12,0.1127,12,3,0,M,Solteiro,Superior,Norte,AM,Grande,Crédito Pessoal,Digital
101097,60,5703,367,90043,12,0.2212,6,1,0,M,Casado,Fundamental,Centro-Oeste,DF,Pequeno,Crédito Pessoal,Digital
101098,60,24466,751,37253,60,0.1993,13,1,0,M,Casado,Médio,Sudeste,ES,Médio,Financiamento Veículo,Agência
101099,55,6058,682,72344,48,0.2078,6,4,3,F,Viúvo,Médio,Sul,PR,Pequeno,Crédito Pessoal,Digital
101100,28,25321,639,76826,60,0.1252,5,2,0,M,Casado,Fundamental,Sudeste,RJ,Médio,Financiamento Veículo,Parceiro
101101,35,7495,543,7873,12,0.1978,1,4,1,F,Divorciado,Fundamental,Sul,SC,Grande,Crédito Pessoal,Digital
101102,57,12811,896,56420,24,0.1376,8,2,2,F,Divorciado,Pós-graduação,Sudeste,SP,Médio,Empréstimo Consignado,Agência
101103,54,6992,641,22558,60,0.1445,2,4,2,F,Viúvo,Pós-graduação,Sudeste,RJ,Grande,Cartão de Crédito,Digital
101104,67,25485,818,90689,48,0.1755,4,4,4,F,Viúvo,Superior,Nordeste,PE,Médio,Crédito Pessoal,Digital
101105,26,25777,571,126976,36,0.0859,1,1,2,M,Viúvo,Pós-graduação,Centro-Oeste,DF,Grande,Financiamento Veículo,Agência
101106,40,22812,764,51773,48,0.1386,12,2,4,M,Viúvo,Pós-graduação,Nordeste,PE,Médio,Cartão de Crédito,Digital
101107,32,6147,587,141569,12,0.0652,11,2,1,M,Viúvo,Médio,Sudeste,ES,Médio,Financiamento Veículo,Digital
101108,47,26981,381,29381,36,0.2236,3,4,2,F,Viúvo,Superior,Sul,RS,Médio,Empréstimo Consignado,Agência
101109,31,17481,387,36807,48,0.1957,9,2,4,F,Solteiro,Médio,Sudeste,ES,Grande,Financiamento Veículo,Digital
101110,26,12525,628,40817,24,0.2365,13,1,3,F,Solteiro,Superior,Centro-Oeste,GO,Pequeno,Empréstimo Consignado,Parceiro
101111,37,10126,484,97685,48,0.1217,5,3,4,F,Divorciado,Médio,Sudeste,SP,Pequeno,Crédito Pessoal,Parceiro
101112,58,7896,868,40788,24,0.2362,11,3,0,F,Solteiro,Pós-graduação,Sudeste,SP,Pequeno,Crédito Pessoal,Digital
101113,41,2515,560,122990,60,0.2039,13,1,1,Outro,Solteiro,Superior,Nordeste,PE,Médio,Financiamento Veículo,Digital
101114,58,28868,578,81177,12,0.0646,8,4,3,M,Solteiro,Fundamental,Sudeste,SP,Médio,Financiamento Veículo,Digital
101115,63,22718,586,124701,36,0.1539,14,2,0,F,Viúvo,Fundamental,Nordeste,PE,Pequeno,Cartão de Crédito,Digital
101116,69,11178,421,126781,36,0.2011,10,3,0,F,Viúvo,Fundamental,Nordeste,BA,Pequeno,Financiamento Veículo,Agência
101117,22,29037,453,98740,60,0.2222,8,4,1,M,Viúvo,Fundamental,Norte,RO,Médio,Crédito Pessoal,Agência
101118,26,5679,332,136562,48,0.2487,12,4,2,F,Solteiro,Fundamental,Norte,AM,Grande,Crédito Pessoal,Agência
101119,49,29716,757,55776,48,0.144,14,4,0,M,Solteiro,Pós-graduação,Nordeste,CE,Grande,Financiamento Veículo,Digital
101120,56,19581,472,113777,36,0.2091,5,1,0,M,Divorciado,Fundamental,Sudeste,ES,Pequeno,Financiamento Veículo,Agência
101121,32,24149,817,34060,36,0.2248,7,3,0,M,Viúvo,Fundamental,Nordeste,MA,Médio,Cartão de Crédito,Parceiro
101122,25,9105,643,51560,24,0.1158,5,3,0,F,Viúvo,Médio,Nordeste,PE,Pequeno,Empréstimo Consignado,Digital
101123,25,10765,851,59083,36,0.1685,3,2,0,M,Solteiro,Pós-graduação,Centro-Oeste,MS,Médio,Crédito Pessoal,Digital
101124,20,4474,803,142246,60,0.1723,5,3,2,M,Solteiro,Médio,Nordeste,CE,Grande,Crédito Pessoal,Digital
101125,47,17630,340,111396,48,0.0805,4,1,2,M,Casado,Fundamental,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
101126,40,13581,840,75307,48,0.0585,11,1,0,M,Divorciado,Superior,Sudeste,RJ,Grande,Crédito Pessoal,Digital
101127,42,24200,474,10618,24,0.2134,12,1,0,M,Viúvo,Superior,Nordeste,MA,Grande,Empréstimo Consignado,Parceiro
101128,40,8397,381,85137,36,0.1431,9,2,1,M,Solteiro,Fundamental,Norte,TO,Médio,Cartão de Crédito,Digital
101129,35,20039,445,141261,48,0.1445,6,1,0,F,Solteiro,Médio,Nordeste,MA,Grande,Empréstimo Consignado,Digital
101130,67,14439,519,102970,24,0.0575,13,4,0,F,Viúvo,Médio,Centro-Oeste,GO,Médio,Empréstimo Consignado,Parceiro
101131,29,27106,663,58191,24,0.171,4,2,1,M,Viúvo,Médio,Nordeste,MA,Médio,Crédito Pessoal,Agência
101132,27,13397,634,47264,24,0.2467,8,4,4,M,Divorciado,Superior,Centro-Oeste,DF,Médio,Cartão de Crédito,Agência
101133,39,12869,497,58475,12,0.0771,9,2,1,M,Solteiro,Pós-graduação,Sul,RS,Médio,Financiamento Veículo,Digital
101134,66,19246,546,13539,60,0.2032,1,2,4,M,Divorciado,Fundamental,Nordeste,PE,Médio,Empréstimo Consignado,Digital
101135,26,19091,337,64994,12,0.1752,10,2,1,F,Casado,Superior,Sul,RS,Médio,Crédito Pessoal,Agência
101136,48,6127,385,60604,60,0.0841,14,1,0,M,Viúvo,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Digital
101137,38,5022,603,65797,12,0.1652,7,1,1,F,Viúvo,Médio,Norte,PA,Pequeno,Empréstimo Consignado,Agência
101138,62,27871,578,39786,48,0.0963,14,2,0,M,Solteiro,Superior,Sudeste,SP,Grande,Crédito Pessoal,Digital
101139,23,14965,843,78657,24,0.1545,3,3,0,M,Casado,Fundamental,Sudeste,MG,Grande,Cartão de Crédito,Digital
101140,66,26542,658,41698,24,0.1061,7,4,1,M,Viúvo,Fundamental,Centro-Oeste,DF,Pequeno,Empréstimo Consignado,Digital
101141,49,29645,798,47372,48,0.1587,5,3,1,M,Casado,Pós-graduação,Sul,SC,Grande,Cartão de Crédito,Agência
101142,54,18667,857,107494,48,0.0697,2,2,1,F,Viúvo,Fundamental,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
101143,43,17314,531,89680,48,0.0808,11,1,2,M,Viúvo,Superior,Sul,RS,Pequeno,Crédito Pessoal,Agência
101144,22,8013,359,90415,60,0.0752,8,3,0,F,Solteiro,Superior,Sudeste,RJ,Médio,Cartão de Crédito,Agência
101145,27,14411,850,71460,12,0.1413,14,3,0,M,Viúvo,Médio,Centro-Oeste,MT,Grande,Empréstimo Consignado,Agência
101146,34,26322,619,6037,36,0.2106,5,4,2,M,Solteiro,Fundamental,Sul,SC,Médio,Cartão de Crédito,Digital
101147,21,24063,695,117530,60,0.087,7,1,1,M,Solteiro,Pós-graduação,Norte,PA,Pequeno,Crédito Pessoal,Digital
101148,46,29361,419,72633,24,0.2494,2,1,1,F,Viúvo,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Agência
101149,55,27237,774,139633,24,0.1529,5,4,4,M,Divorciado,Fundamental,Sudeste,SP,Grande,Cartão de Crédito,Digital
101150,31,6748,711,63576,12,0.0977,8,3,0,F,Solteiro,Fundamental,Nordeste,MA,Médio,Cartão de Crédito,Digital
101151,65,25182,882,90416,12,0.1502,13,1,0,F,Solteiro,Fundamental,Nordeste,PE,Grande,Financiamento Veículo,Agência
101152,39,28319,494,133403,48,0.1745,1,1,3,M,Viúvo,Médio,Nordeste,BA,Médio,Cartão de Crédito,Agência
101153,33,6512,628,141525,48,0.1006,11,2,4,F,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
101154,60,8860,362,99886,48,0.1544,2,1,0,F,Viúvo,Pós-graduação,Sudeste,MG,Grande,Empréstimo Consignado,Digital
101155,20,19254,307,82005,36,0.0625,1,4,0,M,Solteiro,Médio,Sudeste,SP,Médio,Financiamento Veículo,Agência
101156,59,6083,790,35856,60,0.1303,7,2,0,M,Viúvo,Superior,Centro-Oeste,GO,Médio,Empréstimo Consignado,Digital
101157,29,22424,752,126329,60,0.1142,4,4,0,Outro,Viúvo,Fundamental,Sul,RS,Grande,Cartão de Crédito,Agência
101158,31,27481,530,70315,12,0.1544,7,1,0,F,Casado,Pós-graduação,Sul,SC,Grande,Financiamento Veículo,Digital
101159,69,22149,772,114115,24,0.1835,10,2,0,F,Viúvo,Pós-graduação,Sul,SC,Grande,Crédito Pessoal,Digital
101160,43,13664,399,144959,24,0.1275,7,4,0,M,Casado,Superior,Sudeste,SP,Pequeno,Financiamento Veículo,Agência
101161,47,29350,366,85413,60,0.1615,4,1,2,M,Divorciado,Superior,Sul,PR,Pequeno,Empréstimo Consignado,Agência
101162,39,20912,890,41346,36,0.125,4,1,1,M,Casado,Fundamental,Centro-Oeste,GO,Grande,Crédito Pessoal,Digital
101163,63,14496,660,110581,48,0.2375,11,2,2,F,Viúvo,Médio,Norte,RO,Médio,Cartão de Crédito,Parceiro
101164,39,3934,357,89825,12,0.116,6,1,0,M,Divorciado,Médio,Sudeste,MG,Grande,Cartão de Crédito,Agência
101165,67,14897,367,110503,48,0.1796,4,3,1,F,Viúvo,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Agência
101166,35,14267,604,102428,36,0.219,7,1,0,F,Solteiro,Fundamental,Nordeste,MA,Médio,Empréstimo Consignado,Agência
101167,57,24747,458,20623,12,0.17,9,4,0,F,Casado,Médio,Sudeste,RJ,Médio,Financiamento Veículo,Parceiro
101168,42,17553,306,116829,60,0.2489,10,1,0,Outro,Solteiro,Pós-graduação,Nordeste,PE,Grande,Empréstimo Consignado,Digital
101169,53,16582,805,9605,24,0.1671,3,3,1,M,Divorciado,Superior,Sudeste,RJ,Médio,Crédito Pessoal,Agência
101170,37,16142,830,14644,12,0.1874,12,4,0,F,Solteiro,Fundamental,Sudeste,ES,Médio,Crédito Pessoal,Digital
101171,38,21698,337,98423,36,0.0845,3,4,1,F,Solteiro,Superior,Sudeste,SP,Médio,Crédito Pessoal,Digital
101172,37,23935,554,105494,36,0.1679,14,1,2,F,Viúvo,Médio,Sudeste,RJ,Médio,Crédito Pessoal,Parceiro
101173,29,16816,586,96808,60,0.1111,2,2,0,M,Solteiro,Fundamental,Nordeste,MA,Médio,Financiamento Veículo,Agência
101174,41,5774,597,73015,12,0.1946,5,3,0,M,Solteiro,Superior,Sudeste,SP,Pequeno,Empréstimo Consignado,Agência
101175,24,16334,394,49562,36,0.0924,8,2,3,F,Divorciado,Fundamental,Sul,PR,Pequeno,Financiamento Veículo,Digital
101176,34,22863,448,146579,48,0.1892,1,3,0,M,Solteiro,Médio,Norte,RO,Médio,Crédito Pessoal,Digital
101177,66,4359,641,62917,36,0.0925,11,1,2,M,Viúvo,Médio,Sul,PR,Grande,Financiamento Veículo,Digital
101178,34,27243,735,76901,36,0.09,3,3,0,M,Solteiro,Fundamental,Sudeste,SP,Grande,Financiamento Veículo,Digital
101179,37,7214,392,104622,12,0.1104,2,1,0,M,Viúvo,Fundamental,Norte,PA,Médio,Empréstimo Consignado,Digital
101180,54,4051,750,44407,12,0.0874,2,2,0,M,Divorciado,Médio,Norte,RO,Médio,Empréstimo Consignado,Digital
101181,22,4951,889,1203,24,0.1258,12,2,3,M,Solteiro,Pós-graduação,Sudeste,ES,Médio,Empréstimo Consignado,Digital
101182,33,18685,800,83984,24,0.1216,14,4,1,F,Casado,Médio,Centro-Oeste,DF,Grande,Financiamento Veículo,Digital
101183,30,7830,803,52386,60,0.1192,5,4,0,F,Divorciado,Pós-graduação,Nordeste,PE,Médio,Empréstimo Consignado,Digital
101184,26,29844,493,50393,60,0.1349,13,2,1,M,Solteiro,Pós-graduação,Nordeste,MA,Grande,Crédito Pessoal,Digital
101185,64,23996,470,12511,48,0.1001,6,1,0,M,Casado,Médio,Sudeste,ES,Pequeno,Crédito Pessoal,Digital
101186,26,20125,670,57327,36,0.0567,3,4,0,F,Solteiro,Fundamental,Sul,PR,Médio,Cartão de Crédito,Agência
101187,24,4688,560,65926,36,0.2341,12,3,1,F,Divorciado,Fundamental,Sudeste,MG,Médio,Financiamento Veículo,Digital
101188,59,22397,490,122977,48,0.2204,3,4,0,F,Solteiro,Pós-graduação,Sudeste,RJ,Grande,Crédito Pessoal,Agência
101189,48,11834,828,68234,48,0.1035,12,2,4,F,Divorciado,Superior,Nordeste,MA,Médio,Empréstimo Consignado,Agência
101190,65,3239,343,78093,48,0.2246,9,2,3,F,Viúvo,Superior,Sul,SC,Grande,Financiamento Veículo,Digital
101191,28,6803,303,49960,60,0.2131,10,3,0,F,Viúvo,Médio,Nordeste,MA,Médio,Financiamento Veículo,Digital
101192,53,9225,436,87977,24,0.0875,4,3,1,Outro,Casado,Pós-graduação,Sul,RS,Pequeno,Cartão de Crédito,Digital
101193,62,28655,578,109477,48,0.2128,5,1,1,Outro,Solteiro,Pós-graduação,Sudeste,ES,Grande,Empréstimo Consignado,Agência
101194,61,21534,543,64981,60,0.1725,4,3,1,M,Casado,Médio,Sudeste,RJ,Pequeno,Crédito Pessoal,Agência
101195,53,21020,404,127065,36,0.2388,3,4,0,M,Divorciado,Fundamental,Sul,SC,Médio,Financiamento Veículo,Parceiro
101196,27,4720,318,96004,60,0.1935,13,3,0,M,Viúvo,Fundamental,Nordeste,PE,Grande,Financiamento Veículo,Agência
101197,50,28142,735,137657,60,0.1257,11,2,0,F,Casado,Fundamental,Nordeste,BA,Médio,Empréstimo Consignado,Parceiro
101198,35,12668,382,119660,24,0.1084,2,1,0,M,Casado,Superior,Centro-Oeste,MT,Pequeno,Empréstimo Consignado,Agência
101199,35,12091,314,22765,24,0.0676,2,2,4,F,Solteiro,Superior,Centro-Oeste,MS,Médio,Cartão de Crédito,Agência
101200,47,7748,322,69197,36,0.0643,9,2,1,M,Viúvo,Pós-graduação,Sudeste,ES,Grande,Empréstimo Consignado,Agência
101201,50,12971,599,52493,48,0.0942,8,1,0,M,Casado,Médio,Sudeste,ES,Grande,Cartão de Crédito,Digital
101202,68,29775,648,142279,24,0.2124,9,4,0,F,Viúvo,Pós-graduação,Sul,PR,Pequeno,Cartão de Crédito,Parceiro
101203,45,12560,356,74657,12,0.0652,1,3,0,F,Viúvo,Fundamental,Sudeste,SP,Médio,Cartão de Crédito,Digital
101204,42,12914,783,95732,48,0.1217,9,4,2,F,Divorciado,Superior,Sudeste,RJ,Pequeno,Cartão de Crédito,Parceiro
101205,62,6767,593,103830,24,0.1844,7,1,1,M,Solteiro,Médio,Sul,SC,Médio,Cartão de Crédito,Parceiro
101206,55,28579,770,124209,60,0.215,11,2,2,F,Solteiro,Pós-graduação,Sudeste,MG,Grande,Empréstimo Consignado,Digital
101207,51,23141,853,149726,48,0.2318,12,2,0,M,Casado,Fundamental,Sudeste,SP,Grande,Financiamento Veículo,Agência
101208,64,14879,389,32460,36,0.2107,4,4,0,M,Divorciado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Agência
101209,57,11648,481,30749,12,0.0825,10,3,0,F,Solteiro,Fundamental,Sudeste,ES,Médio,Financiamento Veículo,Parceiro
101210,22,8481,489,100187,48,0.0528,9,4,0,F,Viúvo,Superior,Nordeste,CE,Pequeno,Empréstimo Consignado,Digital
101211,63,18589,767,135521,60,0.1904,7,1,3,F,Casado,Fundamental,Sudeste,ES,Médio,Financiamento Veículo,Agência
101212,51,11841,307,43925,36,0.1761,12,1,0,Outro,Viúvo,Fundamental,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
101213,50,11851,897,133326,24,0.139,6,3,0,F,Viúvo,Superior,Sudeste,SP,Pequeno,Cartão de Crédito,Digital
101214,45,5302,524,131322,12,0.0934,10,3,0,F,Viúvo,Pós-graduação,Nordeste,PE,Grande,Crédito Pessoal,Digital
101215,64,23670,801,138745,24,0.1192,8,1,2,M,Divorciado,Médio,Sudeste,RJ,Grande,Cartão de Crédito,Agência
101216,57,15143,758,66588,48,0.1135,2,2,1,F,Casado,Pós-graduação,Sul,SC,Médio,Crédito Pessoal,Parceiro
101217,69,27304,662,98887,36,0.1767,10,3,1,F,Divorciado,Médio,Nordeste,PE,Grande,Crédito Pessoal,Digital
101218,60,23323,305,88310,24,0.1699,11,1,0,F,Viúvo,Pós-graduação,Sudeste,SP,Grande,Financiamento Veículo,Digital
101219,63,27614,628,20264,24,0.1598,10,1,1,M,Divorciado,Pós-graduação,Sudeste,MG,Grande,Cartão de Crédito,Agência
101220,57,5174,325,135368,24,0.0863,7,3,0,F,Casado,Superior,Nordeste,CE,Médio,Cartão de Crédito,Parceiro
101221,42,27565,861,24232,48,0.1775,3,2,0,M,Casado,Superior,Sudeste,RJ,Pequeno,Cartão de Crédito,Agência
101222,28,24059,363,52564,24,0.2486,11,4,2,M,Solteiro,Fundamental,Sudeste,ES,Médio,Empréstimo Consignado,Agência
101223,59,28050,462,121349,12,0.092,10,2,0,M,Solteiro,Superior,Sudeste,MG,Médio,Financiamento Veículo,Digital
101224,21,8700,427,63948,24,0.0719,4,4,0,M,Casado,Médio,Sudeste,ES,Médio,Cartão de Crédito,Digital
101225,45,18238,864,100579,24,0.2309,4,1,1,M,Divorciado,Superior,Nordeste,PE,Pequeno,Empréstimo Consignado,Agência
101226,46,25315,337,133419,36,0.1314,10,1,0,M,Viúvo,Pós-graduação,Sudeste,MG,Médio,Cartão de Crédito,Digital
101227,28,9268,533,44112,12,0.165,12,2,0,M,Viúvo,Médio,Norte,RO,Grande,Crédito Pessoal,Digital
101228,41,12233,367,9877,12,0.0601,5,4,0,M,Casado,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Agência
101229,42,13247,881,57274,12,0.1129,8,2,0,F,Viúvo,Médio,Nordeste,CE,Médio,Crédito Pessoal,Digital
101230,48,13363,751,64823,24,0.0869,13,2,0,F,Casado,Superior,Sul,PR,Pequeno,Cartão de Crédito,Parceiro
101231,63,19341,410,77902,48,0.1517,2,4,0,F,Divorciado,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
101232,26,1536,381,75839,12,0.2451,7,3,0,F,Divorciado,Pós-graduação,Sudeste,SP,Grande,Empréstimo Consignado,Agência
101233,22,4992,568,55377,24,0.1723,10,2,1,F,Solteiro,Pós-graduação,Sul,SC,Médio,Financiamento Veículo,Digital
101234,49,8365,619,31980,36,0.0579,3,4,0,F,Casado,Médio,Sul,SC,Grande,Cartão de Crédito,Agência
101235,24,13296,539,62622,48,0.1279,6,1,0,F,Viúvo,Fundamental,Nordeste,BA,Grande,Cartão de Crédito,Agência
101236,23,23564,409,92929,60,0.1128,8,3,1,Outro,Casado,Superior,Sul,PR,Médio,Financiamento Veículo,Digital
101237,36,23885,754,15315,36,0.1082,1,4,4,F,Solteiro,Fundamental,Sudeste,RJ,Médio,Crédito Pessoal,Agência
101238,36,16429,718,64026,24,0.2106,6,1,2,F,Divorciado,Pós-graduação,Sul,SC,Grande,Financiamento Veículo,Agência
101239,38,3197,366,69974,60,0.1245,3,3,0,M,Casado,Médio,Norte,PA,Pequeno,Crédito Pessoal,Digital
101240,44,13785,380,140172,36,0.1702,2,4,0,F,Viúvo,Superior,Norte,AM,Pequeno,Financiamento Veículo,Parceiro
101241,65,13562,812,79356,36,0.2449,12,2,0,M,Viúvo,Médio,Sudeste,RJ,Grande,Cartão de Crédito,Digital
101242,28,5338,514,95506,60,0.2268,7,1,0,Outro,Casado,Fundamental,Sudeste,SP,Médio,Empréstimo Consignado,Agência
101243,35,20749,743,33346,60,0.1465,5,3,0,M,Viúvo,Médio,Norte,RO,Médio,Cartão de Crédito,Digital
101244,53,15866,392,23841,60,0.0977,14,2,1,M,Solteiro,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
101245,69,16505,470,50971,48,0.1089,4,1,0,F,Divorciado,Fundamental,Nordeste,BA,Médio,Financiamento Veículo,Digital
101246,50,27636,326,2377,36,0.0599,7,3,0,Outro,Viúvo,Fundamental,Centro-Oeste,MS,Grande,Crédito Pessoal,Digital
101247,62,8014,579,127978,60,0.1326,12,2,1,M,Casado,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Digital
101248,64,27363,304,106125,24,0.1028,4,3,3,M,Divorciado,Médio,Sul,PR,Grande,Financiamento Veículo,Digital
101249,26,22843,491,47127,60,0.1631,13,2,1,F,Viúvo,Fundamental,Norte,PA,Grande,Crédito Pessoal,Digital
101250,30,18559,518,78032,60,0.2321,13,1,0,F,Solteiro,Superior,Centro-Oeste,MT,Médio,Cartão de Crédito,Agência
101251,36,3551,667,67201,60,0.0604,10,4,0,M,Viúvo,Médio,Nordeste,MA,Médio,Cartão de Crédito,Agência
101252,68,24554,350,51155,36,0.1396,8,4,0,F,Divorciado,Fundamental,Sudeste,ES,Pequeno,Empréstimo Consignado,Digital
101253,62,7471,553,98473,36,0.2219,5,2,1,Outro,Solteiro,Pós-graduação,Sul,RS,Pequeno,Empréstimo Consignado,Digital
101254,28,28468,341,39979,24,0.2169,11,1,0,M,Solteiro,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
101255,36,18958,768,68919,24,0.2054,14,1,0,M,Divorciado,Fundamental,Nordeste,BA,Médio,Crédito Pessoal,Parceiro
101256,22,19843,416,62579,36,0.2319,7,2,0,F,Solteiro,Superior,Sudeste,ES,Grande,Financiamento Veículo,Digital
101257,37,3829,404,14507,24,0.1546,12,2,0,M,Divorciado,Pós-graduação,Sudeste,SP,Pequeno,Crédito Pessoal,Agência
101258,31,9583,312,125158,48,0.1479,8,4,0,F,Divorciado,Fundamental,Nordeste,PE,Pequeno,Crédito Pessoal,Agência
101259,50,9626,635,50033,24,0.2451,10,4,0,F,Divorciado,Fundamental,Norte,AM,Pequeno,Empréstimo Consignado,Digital
101260,69,9372,444,126243,48,0.0897,9,2,1,M,Solteiro,Superior,Sul,PR,Grande,Financiamento Veículo,Digital
101261,65,27894,878,94852,60,0.1678,3,2,2,F,Casado,Fundamental,Sul,SC,Médio,Financiamento Veículo,Digital
101262,63,29456,538,115228,36,0.1868,1,3,0,F,Solteiro,Pós-graduação,Sudeste,MG,Médio,Financiamento Veículo,Parceiro
101263,69,28040,623,138614,36,0.2183,3,4,0,F,Divorciado,Superior,Norte,PA,Médio,Cartão de Crédito,Digital
101264,67,6380,717,121772,24,0.1855,7,2,0,M,Solteiro,Médio,Nordeste,PE,Médio,Empréstimo Consignado,Digital
101265,35,17304,836,110220,24,0.2257,13,2,0,F,Solteiro,Fundamental,Nordeste,PE,Grande,Financiamento Veículo,Digital
101266,33,20962,487,132462,12,0.1118,4,4,0,F,Casado,Superior,Sul,PR,Pequeno,Cartão de Crédito,Digital
101267,52,21246,533,48297,48,0.0979,9,1,4,M,Divorciado,Superior,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
101268,27,10847,583,136211,60,0.1663,6,2,4,M,Viúvo,Médio,Norte,PA,Pequeno,Crédito Pessoal,Parceiro
101269,46,5089,848,28046,36,0.1535,4,4,0,F,Solteiro,Fundamental,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
101270,45,22114,453,117678,48,0.2126,3,2,0,F,Viúvo,Superior,Sul,SC,Médio,Cartão de Crédito,Digital
101271,50,13898,547,40802,36,0.0825,4,4,0,F,Viúvo,Pós-graduação,Sudeste,RJ,Médio,Financiamento Veículo,Parceiro
101272,20,13850,755,81860,36,0.1977,13,3,0,F,Divorciado,Superior,Centro-Oeste,DF,Pequeno,Empréstimo Consignado,Parceiro
101273,52,12842,434,141835,60,0.1741,8,1,0,M,Casado,Médio,Sudeste,RJ,Grande,Cartão de Crédito,Digital
101274,63,11473,762,97203,48,0.0665,5,2,0,M,Casado,Superior,Sudeste,MG,Médio,Cartão de Crédito,Digital
101275,58,26241,571,20593,36,0.0828,7,4,0,M,Viúvo,Fundamental,Sul,PR,Pequeno,Financiamento Veículo,Digital
101276,53,26969,422,114582,48,0.2141,7,2,0,F,Casado,Médio,Nordeste,BA,Pequeno,Crédito Pessoal,Digital
101277,38,28971,789,9618,48,0.1224,14,4,1,M,Casado,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Digital
101278,58,21752,322,27902,48,0.1825,4,1,0,M,Solteiro,Fundamental,Nordeste,CE,Grande,Empréstimo Consignado,Digital
101279,28,5755,544,16382,12,0.1455,2,4,0,M,Viúvo,Fundamental,Sudeste,MG,Médio,Crédito Pessoal,Agência
101280,35,24188,498,60274,36,0.2018,3,1,0,M,Divorciado,Médio,Norte,AM,Grande,Empréstimo Consignado,Digital
101281,30,14968,353,4302,24,0.2495,4,1,0,F,Casado,Médio,Nordeste,MA,Pequeno,Crédito Pessoal,Digital
101282,48,9375,569,93463,24,0.1483,14,3,0,F,Viúvo,Médio,Sudeste,MG,Médio,Cartão de Crédito,Agência
101283,20,3772,540,65698,36,0.0712,14,2,0,F,Divorciado,Pós-graduação,Sul,SC,Grande,Financiamento Veículo,Agência
101284,24,16947,777,44908,60,0.2258,4,4,0,F,Divorciado,Fundamental,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
101285,65,10708,708,2669,12,0.139,4,3,0,F,Divorciado,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Digital
101286,48,28023,711,51174,36,0.0646,2,4,0,F,Divorciado,Fundamental,Norte,TO,Pequeno,Financiamento Veículo,Agência
101287,25,1660,838,72955,24,0.0932,12,1,0,M,Casado,Médio,Sudeste,ES,Pequeno,Empréstimo Consignado,Agência
101288,34,5270,782,103077,60,0.0575,4,4,2,F,Solteiro,Pós-graduação,Sul,RS,Grande,Financiamento Veículo,Digital
101289,42,3067,358,98625,36,0.2081,8,1,1,F,Viúvo,Pós-graduação,Norte,TO,Grande,Financiamento Veículo,Agência
101290,31,18115,532,62967,12,0.2274,14,4,0,M,Casado,Pós-graduação,Sul,SC,Médio,Empréstimo Consignado,Digital
101291,55,21170,667,53615,12,0.2161,10,4,1,M,Solteiro,Superior,Norte,AM,Médio,Cartão de Crédito,Digital
101292,42,8002,876,108589,48,0.1106,9,1,3,M,Casado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Digital
101293,33,3791,399,70155,48,0.1975,13,1,0,M,Casado,Superior,Nordeste,MA,Médio,Financiamento Veículo,Agência
101294,45,7692,627,50652,48,0.212,8,4,1,M,Viúvo,Médio,Sudeste,RJ,Médio,Crédito Pessoal,Parceiro
101295,63,2924,501,101381,36,0.0904,12,2,1,F,Casado,Pós-graduação,Sul,PR,Pequeno,Crédito Pessoal,Parceiro
101296,61,24860,529,31046,36,0.1251,1,1,0,M,Viúvo,Fundamental,Centro-Oeste,DF,Grande,Crédito Pessoal,Agência
101297,24,14165,762,46951,48,0.0857,13,2,1,F,Divorciado,Médio,Norte,RO,Grande,Crédito Pessoal,Digital
101298,31,25108,834,21051,48,0.141,14,1,0,F,Casado,Superior,Sudeste,MG,Médio,Crédito Pessoal,Digital
101299,39,27257,599,85217,48,0.0589,9,2,0,F,Solteiro,Superior,Sul,RS,Pequeno,Financiamento Veículo,Digital
101300,56,14107,832,124290,12,0.2177,9,4,0,M,Viúvo,Médio,Nordeste,CE,Pequeno,Empréstimo Consignado,Agência
